"id","extralabel","name","latitude","longitude","country"
"DE0SOTG","Switch","Ottweiler DB/Schwarzerden","49.405142","7.167449","Germany"
"DE0SOTW","Station","Ottweiler (Saar)","49.402309","7.166295","Germany"
"DE0SPDR","Junction","Pünderich DB","50.037147","7.112447","Germany"
"DE0SPOM","PassengerStop","Pommern (Mosel)","50.169268","7.26991","Germany"
"DE0SPSN","Station","Pirmasens Nord","49.259231","7.604354","Germany"
"DE0SRAM","PassengerStop","Ramstein-Miesenbach","49.456382","7.548395","Germany"
"DE0SRAS","Station","Ramstein","49.448911","7.556603","Germany"
"DE0SRCH","PassengerStop","Rammelsbach","49.542159","7.444116","Germany"
"DE0SREI","PassengerStop","Reil DB","50.025145","7.112984","Germany"
"DE0SROA","PassengerStop","Rodalben","49.239227","7.631742","Germany"
"DE0SROB","PassengerStop","Roßbach (Pfalz)","49.572183","7.623275","Germany"
"DE0SRWH","PassengerStop","Reckweilerhof","49.607219","7.609167","Germany"
"DE0SSAB","Station","Saarburg (Bz Trier)","49.606213","6.556904","Germany"
"DE0SSBA","Switch","Saarbrücken Überleitstelle Saarbahn","49.241808","6.969851","Germany"
"DE0SSBG","PassengerStop","Siersburg","49.361759","6.665395","Germany"
"DE0SSCP","Station","Schopp","49.359294","7.687434","Germany"
"DE0SSDM","Station","Saarbrücken Saardamm","49.235991","6.961975","Germany"
"DE0SSER","Station","Serrig","49.577148","6.569882","Germany"
"DE0SSHI","Station","Saarbrücken-Burbach Mitte","49.243603","6.945205","Germany"
"DE0SSIM","Station","Simmern","49.978757","7.522879","Germany"
"DE0SSLB","Station","Saarhölzbach","49.516451","6.607492","Germany"
"DE0SSLM","Station","Saarbrücken-Schleifmühle","49.249729","6.975853","Germany"
"DE0SSLS","Station","Saarlouis Hbf","49.327758","6.750144","Germany"
"DE0SSMB","Switch","Saarbrücken-Malstatt (Burbacherhütte)","49.234736","6.961386","Germany"
"DE0SSMR","Station","Salmrohr","49.929682","6.859696","Germany"
"DE0SSMT","PassengerStop","Salmtal","49.921839","6.83994","Germany"
"DE0SSOB","Station","Bad Sobernheim","49.782873","7.650058","Germany"
"DE0SSOF","PassengerStop","Schoden-Ockfen","49.636586","6.581216","Germany"
"DE0SSPE","Station","Speicher","49.929028","6.615789","Germany"
"DE0SSTA","PassengerStop","Steinalben","49.316348","7.651701","Germany"
"DE0SSTB","PassengerStop","Contwig-Stambach","49.23909","7.456738","Germany"
"DE0SSTH","Station","Staudernheim","49.782225","7.701596","Germany"
"DE0SSTO","Station","St Thomas","50.069825","6.601057","Germany"
"DE0SSTW","PassengerStop","Steinwenden","49.454193","7.524808","Germany"
"DE0SSWD","Station","St Wendel","49.467136","7.165107","Germany"
"DE0SSWE","Station","Schweich DB","49.831113","6.740382","Germany"
"DE0SSWL","PassengerStop","Schiffweiler","49.363656","7.129632","Germany"
"DE0SSZA","PassengerStop","Sulzbach (Saar) Altenwald","49.31108","7.078401","Germany"
"DE0STRS","Station","Trier Süd","49.744635","6.636687","Germany"
"DE0STRW","Station","Trier West","49.751999","6.623673","Germany"
"DE0STWF","PassengerStop","Thaleischweiler-Fröschen","49.261363","7.578158","Germany"
"DE0SURM","PassengerStop","Urmersbach","50.256227","7.131283","Germany"
"DE0SUSZ","PassengerStop","Sulzbachtal","49.522466","7.663676","Germany"
"DE0SUZD","PassengerStop","Usch-Zendscheid","50.102826","6.602966","Germany"
"DE0SVLW","Junction","Völklingen Walzwerke              (Abzw)","49.267093","6.827277","Germany"
"DE0SVWG","Switch","Völklingen DB/Walzwerke","49.267968","6.826338","Germany"
"DE0SWAB","Station","Waldfischbach","49.288543","7.652055","Germany"
"DE0SWAS","PassengerStop","Wasserliesch","49.708455","6.537177","Germany"
"DE0SWFS","Station","Wolfstein","49.584265","7.610287","Germany"
"DE0SWIG","Station","Wiltingen (Saar)","49.662791","6.590515","Germany"
"DE0SWIH","Station","Wittlich Hbf","49.973063","6.9436","Germany"
"DE0SWIN","Station","Wincheringen","49.609002","6.407262","Germany"
"DE0SWNW","Station","Winnweiler","49.570282","7.856534","Germany"
"DE0SWRR","Station","Wemmetsweiler Rathaus","49.36958","7.085747","Germany"
"DE0SZWR","PassengerStop","Zweibrücken-Rosengarten","49.251498","7.377923","Germany"
"DE0TACH","PassengerStop","Altbach","48.723522","9.376718","Germany"
"DE0TAEW","Station","Albstadt-Ebingen West","48.211391","8.997132","Germany"
"DE0TAIB","Junction","Sersheim Aischbach","48.954248","9.004637","Germany"
"DE0TALD","Station","Aldingen (b Spaichingen)","48.095973","8.712961","Germany"
"DE0TALL","Station","Allmendingen","48.32772","9.722452","Germany"
"DE0TALO","PassengerStop","Albstadt-Laufen Ort","48.223501","8.915709","Germany"
"DE0TALT","PassengerStop","Albstadt-Lautlingen","48.213517","8.954531","Germany"
"DE0TATN","PassengerStop","Alttann","47.84156","9.793155","Germany"
"DE0TAUF","PassengerStop","Aufhausen (Württ)","48.85614","10.317187","Germany"
"DE0TBEM","PassengerStop","Bempflingen","48.572589","9.273497","Germany"
"DE0TBEN","Station","Benningen (Neckar)","48.943637","9.24459","Germany"
"DE0TBER","PassengerStop","Bergenweiler","48.576204","10.272956","Germany"
"DE0TBEU","PassengerStop","Beuron","48.048745","8.97198","Germany"
"DE0TBGH","Switch","Balingen DB/HzL","48.269","8.846314","Germany"
"DE0TBGS","PassengerStop","Balingen Süd","48.268972","8.846372","Germany"
"DE0TBIB","Station","Biberach (Riß) Süd","48.087099","9.803233","Germany"
"DE0TBIE","Station","Bieringen (b Horb)","48.44897","8.860918","Germany"
"DE0TBIF","PassengerStop","Bitzfeld","49.187151","9.453235","Germany"
"DE0TBIL","PassengerStop","Bilfingen","48.948822","8.620448","Germany"
"DE0TBIS","Station","Bisingen","48.312747","8.921117","Germany"
"DE0TBIT","PassengerStop","Bittelbronn","48.444454","8.588744","Germany"
"DE0TBKA","Junction","Bad Friedrichshall Kochendorf Audi","49.21841","9.211123","Germany"
"DE0TBLF","Station","Blaufelden","49.296258","9.96773","Germany"
"DE0TBLH","PassengerStop","Balgheim","48.065949","8.759712","Germany"
"DE0TBLI","Station","Bad Liebenzell","48.772876","8.734133","Germany"
"DE0TBLS","PassengerStop","Blaustein","48.414734","9.919104","Germany"
"DE0TBME","PassengerStop","Bietigheim-Bissingen Ellental","48.95529","9.123568","Germany"
"DE0TBMR","Station","Bad Mergentheim","49.493731","9.771829","Germany"
"DE0TBOD","PassengerStop","Bodelshausen","48.382689","8.989271","Germany"
"DE0TBOX","Station","Boxberg-Wölchingen","49.485575","9.639979","Germany"
"DE0TBRU","PassengerStop","Brucken","48.573928","9.453156","Germany"
"DE0TBSB","PassengerStop","Bad Sebastiansweiler-Belsen","48.395622","9.030244","Germany"
"DE0TBSC","Station","Bad Schussenried","47.993872","9.668677","Germany"
"DE0TBTB","PassengerStop","Beutelsbach","48.810258","9.386384","Germany"
"DE0TBWA","Station","Bad Waldsee","47.925151","9.752233","Germany"
"DE0TBWT","PassengerStop","Bad Wimpfen im Tal","49.22999","9.187497","Germany"
"DE0TDIH","PassengerStop","Distelhausen","49.59836","9.683582","Germany"
"DE0TDLM","Station","Deißlingen Mitte","48.108641","8.611934","Germany"
"DE0TDSA","PassengerStop","Dornstetten-Aach","48.47341","8.482221","Germany"
"DE0TEHN","PassengerStop","Ehningen (b Böblingen)","48.662968","8.944787","Germany"
"DE0TEIN","Station","Einsingen","48.350988","9.919116","Germany"
"DE0TELI","PassengerStop","Ellhofen Gewerbegebiet","49.14871","9.305412","Germany"
"DE0TELL","PassengerStop","Ellhofen","49.149924","9.316055","Germany"
"DE0TELP","PassengerStop","Elpersheim","49.473239","9.872804","Germany"
"DE0TEME","PassengerStop","Esslingen-Mettingen","48.748213","9.275503","Germany"
"DE0TENG","Station","Engstlatt","48.297035","8.875037","Germany"
"DE0TERD","PassengerStop","Erdmannhausen","48.948438","9.298678","Germany"
"DE0TERS","PassengerStop","Ersingen","48.930282","8.639766","Germany"
"DE0TERW","PassengerStop","Ersingen West","48.931458","8.633979","Germany"
"DE0TESU","Station","Eschenau (b Heilbronn)","49.143776","9.402836","Germany"
"DE0TETD","PassengerStop","Echterdingen","48.692136","9.169283","Germany"
"DE0TETN","PassengerStop","Eutingen im Gäu Nord","48.484807","8.753129","Germany"
"DE0TEZL","PassengerStop","Esslingen-Zell","48.725333","9.353521","Germany"
"DE0TFAU","PassengerStop","Faurndau","48.710851","9.6161","Germany"
"DE0TFFL","PassengerStop","Friedrichshafen Flughafen","47.672253","9.523887","Germany"
"DE0TFIL","Station","Filderstadt","48.676523","9.217776","Germany"
"DE0TFLA","PassengerStop","Friedrichshafen Landratsamt","47.657055","9.452204","Germany"
"DE0TFOS","PassengerStop","Friedrichshafen Ost","47.651592","9.502055","Germany"
"DE0TFSG","Switch","Freudenstadt AVG/DB","48.464058","8.435415","Germany"
"DE0TGAM","Station","Gamburg","49.698301","9.595532","Germany"
"DE0TGAW","Station","Gaildorf West","49.003632","9.753895","Germany"
"DE0TGEH","PassengerStop","Gerhausen","48.399717","9.806141","Germany"
"DE0TGES","PassengerStop","Geradstetten","48.805263","9.439772","Germany"
"DE0TGFD","PassengerStop","Gäufelden","48.559739","8.850129","Germany"
"DE0TGLH","PassengerStop","Gerlachsheim","49.581149","9.711465","Germany"
"DE0TGOL","PassengerStop","Böblingen Goldberg","48.696464","9.01973","Germany"
"DE0TGRN","PassengerStop","Gaubüttelbrunn","49.633981","9.854551","Germany"
"DE0TGRS","PassengerStop","Grünsfeld","49.604879","9.745381","Germany"
"DE0TGRW","PassengerStop","Grüntal-Wittlensweiler","48.475394","8.460263","Germany"
"DE0THAG","Switch","Heilbronn Übergang DB/AVG","49.139937","9.194901","Germany"
"DE0THAT","Station","Hausen i Tal","48.080413","9.02759","Germany"
"DE0THBH","PassengerStop","Horb Heiligenfeld","48.467809","8.660314","Germany"
"DE0THCH","Station","Hechingen","48.35951","8.968629","Germany"
"DE0THDM","Station","Heidenheim-Mergelstetten","48.653178","10.160984","Germany"
"DE0THDS","Station","Heidenheim-Schnaitheim","48.70846","10.158703","Germany"
"DE0THDV","PassengerStop","Heidenheim Voithwerk","48.669289","10.155945","Germany"
"DE0THFG","PassengerStop","Höfingen","48.815024","9.026075","Germany"
"DE0THMA","Station","Hermaringen","48.594147","10.258976","Germany"
"DE0THOF","PassengerStop","Hofen (b Aalen)","48.872612","10.114249","Germany"
"DE0THST","PassengerStop","Heilbronn Sülmertor","49.15155","9.220539","Germany"
"DE0THTO","PassengerStop","Herbertingen Ort","48.053541","9.433475","Germany"
"DE0THUB","PassengerStop","Böblingen Hulb","48.67927","8.982705","Germany"
"DE0TKAH","Junction","Kornwestheim Karlshöhe","48.877836","9.184712","Germany"
"DE0TKBI","PassengerStop","Kiebingen","48.479383","8.973795","Germany"
"DE0TKEH","PassengerStop","Kehlen","47.682961","9.548059","Germany"
"DE0TKIM","Station","Kirchberg (Murr)","48.939117","9.329048","Germany"
"DE0TKLU","PassengerStop","Friedrichshafen-Kluftern","47.688135","9.40959","Germany"
"DE0TKNK","PassengerStop","Knittlingen-Kleinvillars","48.993582","8.744353","Germany"
"DE0TKTO","Station","Kirchheim (Teck)-Ötlingen","48.657886","9.416276","Germany"
"DE0TKTS","PassengerStop","Kirchheim (Teck) Süd","48.640969","9.451128","Germany"
"DE0TKUC","PassengerStop","Kuchen","48.64004","9.804128","Germany"
"DE0TLOE","PassengerStop","Löwental","47.661435","9.499444","Germany"
"DE0TLON","PassengerStop","Lonsee","48.545121","9.917306","Germany"
"DE0TMAG","PassengerStop","Magstadt","48.736089","8.965391","Germany"
"DE0TMAI","PassengerStop","Maichingen","48.721617","8.969513","Germany"
"DE0TMAL","PassengerStop","Malmsheim","48.771874","8.905414","Germany"
"DE0TMAN","Station","Friedrichshafen-Manzell","47.664288","9.429189","Germany"
"DE0TMAR","PassengerStop","Marstetten-Aitrach","47.943401","10.080147","Germany"
"DE0TMAU","PassengerStop","Maubach","48.926223","9.419514","Germany"
"DE0TMEG","Switch","Metzingen DB/ENAG","48.539071","9.290329","Germany"
"DE0TMGG","Switch","Mengen Grenze DB/Ablachtal","48.051375","9.324639","Germany"
"DE0TMHB","PassengerStop","Möhringen Bahnhof","47.958218","8.771399","Germany"
"DE0TMHR","PassengerStop","Möhringen Rathaus","47.957139","8.762863","Germany"
"DE0TMIN","PassengerStop","Maichingen Nord","48.726608","8.978524","Germany"
"DE0TMKL","Station","Merklingen - Schwäbische Alb","48.521184","9.740959","Germany"
"DE0TMOE","PassengerStop","Mögglingen (b Gmünd)","48.824924","9.958728","Germany"
"DE0TMON","PassengerStop","Monbach-Neuhausen","48.799371","8.72785","Germany"
"DE0TMRO","Station","Mühlacker Rößlesweg","48.956395","8.860757","Germany"
"DE0TMUE","PassengerStop","Mühlen (b Horb)","48.449952","8.726849","Germany"
"DE0TMUL","PassengerStop","Mühlheim (b Tuttlingen)","48.029335","8.88578","Germany"
"DE0TMWG","Switch","Maulbronn DB/AVG","48.980418","8.784007","Germany"
"DE0TNAS","PassengerStop","Nagold-Steinberg","48.541931","8.73273","Germany"
"DE0TNBA","Switch","Niederbiegen Awanst","47.836668","9.622848","Germany"
"DE0TNBN","Switch","Nabern","48.629371","9.479259","Germany"
"DE0TNED","PassengerStop","Nendingen (b Tuttlingen)","48.00931","8.85374","Germany"
"DE0TNEH","PassengerStop","Nehren","48.423771","9.066465","Germany"
"DE0TNHO","Station","Neustadt-Hohenacker","48.859332","9.32474","Germany"
"DE0TNSN","PassengerStop","Neckarsulm Nord","49.201729","9.228602","Germany"
"DE0TNUF","PassengerStop","Nufringen","48.620049","8.889699","Germany"
"DE0TOAI","PassengerStop","Oberaichen","48.705073","9.127563","Germany"
"DE0TOBA","Junction","Oberboihingen Abzw","48.656596","9.365636","Germany"
"DE0TOBB","PassengerStop","Oberboihingen","48.647927","9.364338","Germany"
"DE0TOBZ","PassengerStop","Oberzell","47.751607","9.574459","Germany"
"DE0TOED","PassengerStop","Ölbronn-Dürrn","48.985814","8.753261","Germany"
"DE0TOER","Station","Öhringen Römerwall","49.201266","9.516486","Germany"
"DE0TOES","PassengerStop","Oberesslingen","48.73135","9.323048","Germany"
"DE0TOET","PassengerStop","Ötisheim","48.966306","8.813984","Germany"
"DE0TOEW","PassengerStop","Öhringen West","49.200215","9.485787","Germany"
"DE0TOLC","PassengerStop","Oberelchingen","48.447544","10.082923","Germany"
"DE0TPBG","Switch","Brötzingen Übergang DB/AVG","48.884269","8.667273","Germany"
"DE0TPHG","Switch","Pforzheim Übergang DB/AVG","48.894958","8.68552","Germany"
"DE0TRBG","PassengerStop","Rosenberg (Baden)","49.457349","9.470892","Germany"
"DE0TRCB","PassengerStop","Reichenberg","49.731264","9.912896","Germany"
"DE0TREB","PassengerStop","Reutlingen-Betzingen","48.496178","9.175467","Germany"
"DE0TREL","PassengerStop","Reutlingen - RTunlimited","48.510367","9.218987","Germany"
"DE0TREM","PassengerStop","Reutlingen Bösmannsäcker","48.493087","9.204789","Germany"
"DE0TRES","PassengerStop","Reutlingen-Sondelfingen","48.51512","9.236913","Germany"
"DE0TREW","PassengerStop","Reutlingen West","48.492478","9.201277","Germany"
"DE0TRHZ","Junction","Wendlingen Rübholz","48.65962","9.376239","Germany"
"DE0TRNF","PassengerStop","Rottweil-Neufra","48.12679","8.670393","Germany"
"DE0TROG","Switch","Roßberg Einmündung Stadt","47.869984","9.786208","Germany"
"DE0TROM","PassengerStop","Rommelshausen","48.815584","9.319137","Germany"
"DE0TROS","Station","Roßberg","47.865434","9.786651","Germany"
"DE0TRSA","PassengerStop","Rottweil Saline","48.150179","8.645726","Germany"
"DE0TRUT","PassengerStop","Rutesheim","48.789997","8.95956","Germany"
"DE0TRUW","Switch","Rottweil Unterwerk","48.131812","8.65698","Germany"
"DE0TRXS","PassengerStop","Renningen Süd","48.762641","8.932023","Germany"
"DE0TSAL","PassengerStop","Salach","48.689452","9.737039","Germany"
"DE0TSAT","Station","Satteldorf","49.178482","10.078198","Germany"
"DE0TSBM","Station","Sulzbach (Murr)","48.999438","9.500215","Germany"
"DE0TSCH","PassengerStop","Schrezheim","48.951593","10.117595","Germany"
"DE0TSEB","PassengerStop","Stuttgart Ebitzweg","48.80384","9.231739","Germany"
"DE0TSEP","PassengerStop","Scheppach","49.16159","9.434269","Germany"
"DE0TSER","PassengerStop","Sersheim","48.95879","9.018425","Germany"
"DE0TSFE","PassengerStop","Stuttgart-Feuerbach","48.813555","9.169267","Germany"
"DE0TSFS","PassengerStop","Stuttgart Feuersee","48.772626","9.165778","Germany"
"DE0TSGZ","Station","Storzingen","48.134917","9.12699","Germany"
"DE0TSHL","Station","Schwäbisch Hall","49.108049","9.733737","Germany"
"DE0TSHM","PassengerStop","Schmiechen","48.362924","9.721085","Germany"
"DE0TSHT","Station","Schwäbisch Hall-Hessental","49.096547","9.766979","Germany"
"DE0TSID","Junction","Sigmaringendorf","48.066949","9.265561","Germany"
"DE0TSIG","Station","Sigmaringen","48.08699","9.221898","Germany"
"DE0TSIH","PassengerStop","Sigmaringendorf                     (Hp)","48.068944","9.260704","Germany"
"DE0TSMI","PassengerStop","Stuttgart Stadtmitte","48.776332","9.172922","Germany"
"DE0TSNA","Junction","Stuttgart Nürnberger Straße Abzw","48.80553","9.236392","Germany"
"DE0TSNR","Station","Stuttgart Nord Gbf","48.806674","9.181567","Germany"
"DE0TSNS","Station","Stuttgart Neckarpark","48.792013","9.241021","Germany"
"DE0TSNU","PassengerStop","Stuttgart Nürnberger Straße","48.806427","9.234942","Germany"
"DE0TSOM","Station","Stuttgart-Obertürkheim","48.76219","9.267864","Germany"
"DE0TSON","Station","Sontheim-Brenz","48.559355","10.284782","Germany"
"DE0TSOS","PassengerStop","Stuttgart Österfeld","48.737567","9.116582","Germany"
"DE0TSPF","Station","Schopfloch (b Freudenstadt)","48.453894","8.547278","Germany"
"DE0TSPM","PassengerStop","Spaichingen Mitte","48.078592","8.730587","Germany"
"DE0TSRO","Station","Stuttgart-Rohr","48.718035","9.107995","Germany"
"DE0TSSM","PassengerStop","Stuttgart-Sommerrain","48.815155","9.248404","Germany"
"DE0TSTD","PassengerStop","Stetten (Donau)","48.022681","8.872237","Germany"
"DE0TSTE","PassengerStop","Stetten-Beinstein","48.811901","9.352056","Germany"
"DE0TSTR","PassengerStop","Straßberg-Winterlingen","48.178738","9.087751","Germany"
"DE0TSUD","Station","Sulzdorf","49.098826","9.835789","Germany"
"DE0TSUE","PassengerStop","Sülzbach","49.148376","9.340618","Germany"
"DE0TSUH","PassengerStop","Stuttgart-Untertürkheim Hp","48.779826","9.250254","Germany"
"DE0TSUL","Station","Sulz (Neckar)","48.366853","8.636863","Germany"
"DE0TSUN","PassengerStop","Stuttgart Universität","48.745141","9.105895","Germany"
"DE0TSUS","PassengerStop","Sülzbach Schule","49.144888","9.351343","Germany"
"DE0TSWA","PassengerStop","Schwabsberg","48.925081","10.139029","Germany"
"DE0TSWF","PassengerStop","Stuttgart-Weilimdorf","48.8221","9.093607","Germany"
"DE0TSWK","PassengerStop","Schwaikheim","48.868402","9.354913","Germany"
"DE0TSZG","Station","Schrozberg","49.346979","9.97501","Germany"
"DE0TTBN","Switch","Tauberbischofsheim Nord","49.641134","9.648788","Germany"
"DE0TTLU","PassengerStop","Tübingen-Lustnau","48.523788","9.094462","Germany"
"DE0TTPS","PassengerStop","Heilbronn Trappensee","49.140276","9.252707","Germany"
"DE0TTUG","PassengerStop","Tuttlingen Gänsäcker","47.964909","8.781497","Germany"
"DE0TTUN","PassengerStop","Tuttlingen Nord","47.992969","8.823906","Germany"
"DE0TTUS","Station","Tuttlingen Schulen","47.987346","8.801191","Germany"
"DE0TTUZ","PassengerStop","Tuttlingen Zentrum","47.985588","8.809558","Germany"
"DE0TTWG","Switch","Tübingen DB/ZÖA","48.515068","9.049697","Germany"
"DE0TUDS","Station","Ulm-Donautal Stadtwerke","48.37328","9.953363","Germany"
"DE0TUDT","PassengerStop","Ulm-Donautal Hp","48.366356","9.940401","Germany"
"DE0TURB","Station","Unterreichenbach","48.826475","8.711466","Germany"
"DE0TURS","PassengerStop","Urspring","48.550339","9.89419","Germany"
"DE0TWAL","PassengerStop","Wallhausen (Württ)","49.209262","10.062682","Germany"
"DE0TWAN","PassengerStop","Wannweil","48.512195","9.150857","Germany"
"DE0TWEB","PassengerStop","Weingarten/Berg","47.816756","9.616939","Germany"
"DE0TWEL","PassengerStop","Weiler (Rems)","48.800423","9.502318","Germany"
"DE0TWER","PassengerStop","Wernau (Neckar)","48.694277","9.413904","Germany"
"DE0TWHF","PassengerStop","Wackershofen Freilandmuseum","49.137242","9.697139","Germany"
"DE0TWIB","Station","Wildberg (Württ)","48.625291","8.742963","Germany"
"DE0TWID","PassengerStop","Wieslensdorf","49.149745","9.422236","Germany"
"DE0TWIN","PassengerStop","Winterbach (b Schorndorf)","48.798413","9.481121","Germany"
"DE0TWIS","Switch","Merklingen-Widderstall","48.529666","9.702234","Germany"
"DE0TWIT","PassengerStop","Wittighausen","49.618361","9.846244","Germany"
"DE0TWLB","PassengerStop","Willsbach","49.14265","9.357851","Germany"
"DE0TWLH","PassengerStop","Rietheim-Weilheim","48.024908","8.776021","Germany"
"DE0TWMH","Switch","Wertheim Mainhafen","49.786246","9.493824","Germany"
"DE0TWRW","PassengerStop","Weinsberg West","49.151237","9.27403","Germany"
"DE0TWSN","PassengerStop","Weißenau","47.765995","9.59449","Germany"
"DE0TWTB","PassengerStop","Wertheim-Bestenheid","49.786205","9.500293","Germany"
"DE0TWUM","PassengerStop","Wurmlingen Mitte","48.001542","8.778028","Germany"
"DE0TWUN","Station","Wurmlingen Nord","48.008607","8.775324","Germany"
"DE0TWVH","PassengerStop","Warthausen                          (Hp)","48.129896","9.801662","Germany"
"DE0TXOH","Switch","Schelklingen Übergang ENAG","48.364215","9.722788","Germany"
"DE0UACH","PassengerStop","Altersbach","50.700765","10.544002","Germany"
"DE0UAMM","PassengerStop","Ammern","51.233303","10.458134","Germany"
"DE0UASD","PassengerStop","Arnstadt Süd","50.83158","10.955149","Germany"
"DE0UATG","Switch","Artern DB-Grenze","51.357729","11.30356","Germany"
"DE0UBAS","Station","Ballstädt (Kr Gotha)","51.040571","10.70756","Germany"
"DE0UBBZ","PassengerStop","Bad Berka Zeughausplatz","50.90045","11.280105","Germany"
"DE0UBEN","PassengerStop","Bennungen","51.464052","11.122789","Germany"
"DE0UBET","PassengerStop","Bechstedt-Trippstein","50.659596","11.168928","Germany"
"DE0UBEU","PassengerStop","Beuren","51.377109","10.279028","Germany"
"DE0UBEW","Junction","Bernterode West","51.389131","10.450236","Germany"
"DE0UBGE","Station","Berga (Elster)","50.747177","12.158814","Germany"
"DE0UBGS","PassengerStop","Balgstädt","51.208326","11.738589","Germany"
"DE0UBKN","PassengerStop","Birkungen","51.366714","10.330666","Germany"
"DE0UBKZ","Station","Bad Köstritz","50.931437","12.028847","Germany"
"DE0UBOD","PassengerStop","Bodenrode","51.393523","10.208507","Germany"
"DE0UBRT","PassengerStop","Breitungen (Werra)","50.752945","10.322163","Germany"
"DE0UDOE","PassengerStop","Dörrberg","50.735371","10.79865","Germany"
"DE0UDST","Station","Döllstädt","51.084919","10.813325","Germany"
"DE0UEBI","Station","Erfurt-Bischleben","50.934061","10.98843","Germany"
"DE0UEEL","Junction","Erfurt Leipziger Straße","50.984601","11.051873","Germany"
"DE0UEEN","Junction","Erfurt Dieselstraße","50.993217","11.044162","Germany"
"DE0UEFF","Station","Ebersdorf-Friesau","50.496942","11.658125","Germany"
"DE0UEGI","Station","Erfurt-Gispersleben","51.022256","11.000106","Germany"
"DE0UEIP","PassengerStop","Eisenach Opelwerk","50.979286","10.283482","Germany"
"DE0UEIS","Station","Eisenach-Stedtfeld","50.983602","10.268804","Germany"
"DE0UEIW","PassengerStop","Eisenach West","50.978839","10.304257","Germany"
"DE0UELB","Station","Elsterberg","50.613541","12.16735","Germany"
"DE0UELG","Station","Elgersburg","50.705974","10.850024","Germany"
"DE0UELK","PassengerStop","Elsterberg Kunstseidenwerk","50.604988","12.159671","Germany"
"DE0UGBB","Station","Großbrembach","51.101732","11.334026","Germany"
"DE0UGBG","PassengerStop","Geraberg","50.715592","10.857242","Germany"
"DE0UGBH","PassengerStop","Gebra (Hainleite)","51.427142","10.595409","Germany"
"DE0UGDG","Switch","Gräfenroda DB-Grenze","50.755063","10.824407","Germany"
"DE0UGFA","PassengerStop","Großfurra","51.398834","10.802837","Germany"
"DE0UGHG","Switch","Großheringen DB-Grenze","51.104914","11.650034","Germany"
"DE0UGHO","Junction","Großheringen Gho","51.109088","11.678958","Germany"
"DE0UGHS","Junction","Großheringen Ghs","51.099693","11.672905","Germany"
"DE0UGLB","PassengerStop","Gera-Langenberg","50.916505","12.047739","Germany"
"DE0UGOG","Switch","Gotha DB-Grenze","50.93738","10.701685","Germany"
"DE0UGOS","Station","Gotha Ost","50.961793","10.721019","Germany"
"DE0UGRD","Station","Greiz-Dölau","50.630083","12.184656","Germany"
"DE0UGRI","PassengerStop","Griefstedt","51.230242","11.136575","Germany"
"DE0UGRU","PassengerStop","Großrudestedt","51.095629","11.091173","Germany"
"DE0UGSB","PassengerStop","Görsbach","51.455893","10.943139","Germany"
"DE0UGSM","PassengerStop","Gangloffsömmern","51.191651","10.954672","Germany"
"DE0UGTA","PassengerStop","Gräfentonna","51.089692","10.733567","Germany"
"DE0UHAU","PassengerStop","Hausen","51.382422","10.37943","Germany"
"DE0UHER","PassengerStop","Herleshausen","51.00258","10.171984","Germany"
"DE0UHET","PassengerStop","Hetschburg","50.91279","11.298174","Germany"
"DE0UHNO","PassengerStop","Harra Nord","50.429147","11.674869","Germany"
"DE0UHOG","Switch","Hohenebra DB-Grenze","51.319623","10.81224","Germany"
"DE0UHOL","PassengerStop","Hohenleuben","50.702613","12.03635","Germany"
"DE0UHOO","PassengerStop","Hohenebra Ort","51.306329","10.808875","Germany"
"DE0UHOS","PassengerStop","Hörselgau","50.923424","10.577901","Germany"
"DE0UHRH","Station","Heringen (Helme)","51.45156","10.875292","Germany"
"DE0UHRS","PassengerStop","Harras (Thür)","50.413156","10.857176","Germany"
"DE0UHSN","PassengerStop","Haarhausen","50.867556","10.905615","Germany"
"DE0UIBG","Switch","Ilmenau DB-Grenze","50.682563","10.921064","Germany"
"DE0UKFA","Station","Kleinfurra","51.417402","10.763048","Germany"
"DE0UKFP","PassengerStop","Karsdorf Zementwerk","51.273656","11.654536","Germany"
"DE0UKPR","PassengerStop","Krölpa-Ranis","50.677081","11.543378","Germany"
"DE0UKSO","PassengerStop","Crossen an der Elster Ort","50.97435","11.981914","Germany"
"DE0ULAO","PassengerStop","Langenorla Ost","50.730715","11.592488","Germany"
"DE0ULAW","PassengerStop","Langenorla West","50.74197","11.579744","Germany"
"DE0ULBN","PassengerStop","Leubingen","51.205174","11.153042","Germany"
"DE0ULCH","Station","Laucha (Unstrut)","51.22218","11.678221","Germany"
"DE0ULEU","Station","Leutenberg","50.564846","11.447789","Germany"
"DE0ULHO","Station","Loitsch-Hohenleuben","50.734198","12.048636","Germany"
"DE0ULIT","Station","Lichtentanne (Thür)","50.524357","11.48159","Germany"
"DE0UMAH","PassengerStop","Marlishausen","50.819468","11.010106","Germany"
"DE0UMEL","Station","Mellenbach-Glasbach","50.60328","11.11031","Germany"
"DE0UMEN","PassengerStop","Mellingen (Thür)","50.950049","11.394419","Germany"
"DE0UMEU","PassengerStop","Meuselbach-Schwarzmühle","50.581365","11.079176","Germany"
"DE0UMSK","PassengerStop","Mittelschmalkalden","50.717689","10.399586","Germany"
"DE0UNDO","PassengerStop","Gernrode-Niederorschel","51.383165","10.416644","Germany"
